ID	Line	BookNum	Book	Chapter	Verse	WordNum	WordOpen	Word	WordClose	NormWordOpen	NormWord	NormWordClose	LcWordOpen	LcWord	LcWordClose	NoDiaWordOpen	NoDiaWord	NoDiaWordClose	VarWordOpen	VarWord	VarWordClose	StrongOpen	Strong	StrongClose	RMACOpen	RMAC	RMACClose	LemmaOpen	Lemma	LemmaClose	LcLemmaOpen	LcLemma	LcLemmaClose	NoDiaLemmaOpen	NoDiaLemma	NoDiaLemmaClose	EnglishOpen	English	EnglishClose	EnglishPunc	WordPunc	WordDelimiter	EndOfLine	VarCodeClose	VarCode	VarCodeOpen
1005	54		Mat 	3	6	8		ομολογοι			ἐξομολογοὺμενοι			ἐξομολογοὺμενοι			εξομολογουμενοι						G1843			V-PMP-NPM			ἐξομολογέω						εξομολογεω											
1006	54		Mat 	3	6	9		ὰ			τὰς			τὰς			τας						G3588			T-APF			ὁ						ο											
1007	54		Mat 	3	6	10		ἁμαρία			ἁμαρτίας			ἁμαρτίας			αμαρτιας						G266			N-APF			ἁμαρτία						αμαρτια											
1008	54		Mat 	3	6	11		ἀυ			ἀυτῶν			ἀυτῶν			αυτων						G846			P-GPM			αὐτός						αυτος						.					
1009	55		Mat 	3	7	1		ἱδὼ			ἱδὼν			ἱδὼν			ιδων						G1492			V-2AAP-NSM			εἴδω						ειδω											
1010	55		Mat 	3	7	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε											
1011	55		Mat 	3	7	3		οοὺς			πολλοὺς			πολλοὺς			πολλους						G4183			A-APM			πολύς						πολυς											
1012	55		Mat 	3	7	4					τῶν			τῶν			των						G3588			T-GPM			ὁ						ο											
1013	55		Mat 	3	7	5		φαρισω			φαρισαίων			φαρισαίων			φαρισαιων						G5330			N-GPM			Φαρισαῖος						φαρισαιος											
1014	55		Mat 	3	7	6					καὶ			καὶ			και						G2532			CONJ			καί						και											
1015	55		Mat 	3	7	7		σαδδουκω			σαδδουκαίων			σαδδουκαίων			σαδδουκαιων						G4523			N-GPM			Σαδδουκαῖος						σαδδουκαιος											
1016	55		Mat 	3	7	8		ἐρχοους			ἐρχομένους			ἐρχομένους			ερχομενους						G2064			V-PNP-APM			ἔρχομαι						ερχομαι											
1017	55		Mat 	3	7	9		ἐπὶ			ἐπὶ			ἐπὶ			επι						G1909			PREP			ἐπί						επι											
1018	55		Mat 	3	7	10					τὸ			τὸ			το						G3588			T-ASN			ὁ						ο											
1019	55		Mat 	3	7	11		βάισμα			βάπτισμα			βάπτισμα			βαπτισμα						G908			N-ASN			βάπτισμα						βαπτισμα											
1020	55		Mat 	3	7	12		ἀυ			ἀυτοῦ			ἀυτοῦ			αυτου						G846			P-GSM			αὐτός						αυτος						,					
1021	55		Mat 	3	7	13		ιπε			ιπεν			ιπεν			ειπεν						G2036			V-2AAI-3S			ἔπω						επω											
1022	55		Mat 	3	7	14		ἀυῖς			ἀυτοῖς			ἀυτοῖς			αυτοις						G846			P-DPM			αὐτός						αυτος						.					
1023	55		Mat 	3	7	15		γεννήματα			γεννήματα			γεννήματα			γεννηματα						G1081			N-VPN			γέννημα						γεννημα											
1024	55		Mat 	3	7	16		ἐχιδνῶ			ἐχιδνῶν			ἐχιδνῶν			εχιδνων						G2191			N-GPF			ἔχιδνα						εχιδνα											
1025	55		Mat 	3	7	17		τίς			τίς			τίς			τις						G5101			I-NSM			τίς						τις											
1026	55		Mat 	3	7	18		ὐπέδξε			ὐπέδειξεν			ὐπέδειξεν			υπεδειξεν						G5263			V-AAI-3S			ὑποδείκνυμι						υποδεικνυμι											
1027	55		Mat 	3	7	19		ὑμῖ			ὑμῖν			ὑμῖν			υμιν						G5213			P-2DP			σύ						συ											
1028	55		Mat 	3	7	20		φυγ			φυγεῖν			φυγεῖν			φυγειν						G5343			V-2AAN			φεύγω						φευγω						,					
1029	55		Mat 	3	7	21		ἀ			ἀπὸ			ἀπὸ			απο						G575			PREP			ἀπό						απο											
1030	55		Mat 	3	7	22					τῆς			τῆς			της						G3588			T-GSF			ὁ						ο											
1031	55		Mat 	3	7	23		μεσης			μελλοὺσης			μελλοὺσης			μελλουσης						G3195			V-PAP-GSF			μέλλω						μελλω											
1032	55		Mat 	3	7	24		ὀρῆς			ὀργῆς			ὀργῆς			οργης						G3709			N-GSF			ὀργή						οργη						;					
1033	56		Mat 	3	8	1		Ποιήσαε			Ποιήσατε			ποιήσατε			ποιησατε						G4160			V-AAM-2P			ποιέω						ποιεω											
1034	56		Mat 	3	8	2					υν			υν			ουν						G3767			CONJ			οὖν						ουν											
1035	56		Mat 	3	8	3		καρποὺς			καρποὺς			καρποὺς			καρπους						G2590			N-APM			καρπός						καρπος											
1036	56		Mat 	3	8	4		ἀίους			ἀξίους			ἀξίους			αξιους						G514			A-APM			ἄξιος						αξιος											
1037	56		Mat 	3	8	5					τῆς			τῆς			της						G3588			T-GSF			ὁ						ο											
1038	56		Mat 	3	8	6		μεοία			μετανοίας			μετανοίας			μετανοιας						G3341			N-GSF			μετάνοια						μετανοια						.					
1039	57		Mat 	3	9	1					καὶ			καὶ			και						G2532			CONJ			καί						και											
1040	57		Mat 	3	9	2		μὴ			μὴ			μὴ			μη						G3361			PRT-N			μή						μη											
1041	57		Mat 	3	9	3		δόξῃτε			δόξῃτε			δόξῃτε			δοξητε						G1380			V-AAS-2P			δοκέω						δοκεω											
1042	57		Mat 	3	9	4		λέγ			λέγειν			λέγειν			λεγειν						G3004			V-PAN			λέγω						λεγω											
1043	57		Mat 	3	9	5					ἐν			ἐν			εν						G1722			PREP			ἔν						εν											
1044	57		Mat 	3	9	6		ἑαυῖς			ἑαυτοῖς			ἑαυτοῖς			εαυτοις						G1438			F-3DPM			ἑαυτού						εαυτου						,					
1045	57		Mat 	3	9	7		παέρα			πατέρα			πατέρα			πατερα						G3962			N-ASM			πατήρ						πατηρ											
1046	57		Mat 	3	9	8		ἔχο			ἔχομεν			ἔχομεν			εχομεν						G2192			V-PAI-1P			ἔχω						εχω											
1047	57		Mat 	3	9	9					τὸν			τὸν			τον						G3588			T-ASM			ὁ						ο											
1048	57		Mat 	3	9	10		ἁϐραὰμ			ἁϐραὰμ			ἁϐραὰμ			αβρααμ						G11			N-PRI			Ἀβραάμ						αβρααμ						.					
1049	57		Mat 	3	9	11		Λὲγω			Λὲγω			λὲγω			λεγω						G3004			V-PAI-1S			λέγω						λεγω											
1050	57		Mat 	3	9	12					γὰρ			γὰρ			γαρ						G1063			CONJ			γάρ						γαρ											
1051	57		Mat 	3	9	13		ὑμῖ			ὑμῖν			ὑμῖν			υμιν						G5213			P-2DP			σύ						συ						,					
1052	57		Mat 	3	9	14		ὅτι			ὅτι			ὅτι			οτι						G3754			CONJ			ὅτι						οτι											
1053	57		Mat 	3	9	15		δατ			δύναται			δύναται			δυναται						G1410			V-PNI-3S			δύναμαι						δυναμαι											
1054	57		Mat 	3	9	16		ὁ			ὁ			ὁ			ο						G3588			T-NSM			ὁ						ο											
1055	57		Mat 	3	9	17		θεὸς			θεὸς			θεὸς			θεος						G2316			N-NSM			θεός						θεος											
1056	57		Mat 	3	9	18		ἐκ			ἐκ			ἐκ			εκ						G1537			PREP			ἐκ						εκ											
1057	57		Mat 	3	9	19					τῶν			τῶν			των						G3588			T-DSM			ὁ						ο											
1058	57		Mat 	3	9	20		λίθω			λίθων			λίθων			λιθων						G3037			N-GPM			λίθος						λιθος											
1059	57		Mat 	3	9	21					τοὺ			τοὺ			του			του			G3588			T-GSM			ὁ																P-V--	
1060	57		Mat 	3	9	22		τω			των			των			των						G3588			T-DSM			ὁ						ο											
1061	57		Mat 	3	9	23		ἐγραι			ἐγεῖραι			ἐγεῖραι			εγειραι						G1453			V-AAN			ἐγείρω						εγειρω											
1062	57		Mat 	3	9	24		τέκνα			τέκνα			τέκνα			τεκνα						G5043			N-APN			τέκνον						τεκνον											
1063	57		Mat 	3	9	25					τῷ			τῷ			τω						G3588			T-DSM			ὁ						ο											
1064	57		Mat 	3	9	26		ἁϐραὰμ			ἁϐραὰμ			ἁϐραὰμ			αβρααμ						G11			N-PRI			Ἀβραάμ						αβρααμ						.					
1065	58		Mat 	3	10	1		ἤδη			ἤδη			ἤδη			ηδη						G2235			ADV			ἤδη						ηδη											
1066	58		Mat 	3	10	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε											
1067	58		Mat 	3	10	3					καὶ			καὶ			και						G2532			CONJ			καί						και											
1068	58		Mat 	3	10	4		ἡ			ἡ			ἡ			η						G3588			T-NSF			ὁ						ο											
1069	58		Mat 	3	10	5		ἀξίνη			ἀξίνη			ἀξίνη			αξινη						G513			N-NSF			ἀξίνη						αξινη											
1070	58		Mat 	3	10	6		ὸς			πρὸς			πρὸς			προς						G4314			PREP			πρός						προς											
1071	58		Mat 	3	10	7					τὴν			τὴν			την						G3588			T-ASF			ὁ						ο											
1072	58		Mat 	3	10	8		ῥίζα			ῥίζαν			ῥίζαν			ριζαν						G4491			N-ASF			ῥίζα						ριζα											
1073	58		Mat 	3	10	9					τῶν			τῶν			των						G3588			T-GPN			ὁ						ο											
1074	58		Mat 	3	10	10		δένδρω			δένδρων			δένδρων			δενδρων						G1186			N-GPN			δένδρον						δενδρον											
1075	58		Mat 	3	10	11		και			κεῖται			κεῖται			κειται						G2749			V-PNI-3S			κεῖμαι						κειμαι						.					
1076	58		Mat 	3	10	12		πᾶ			πᾶν			πᾶν			παν						G3956			A-NSN			πᾶς						πας											
1077	58		Mat 	3	10	13					υν			υν			ουν						G3767			CONJ			οὖν						ουν											
1078	58		Mat 	3	10	14		δένδρο			δένδρον			δένδρον			δενδρον						G1186			N-NSN			δένδρον						δενδρον											
1079	58		Mat 	3	10	15		μὴ			μὴ			μὴ			μη						G3361			PRT-N			μή						μη											
1080	58		Mat 	3	10	16		ιο			ποιοῦν			ποιοῦν			ποιουν						G4160			V-PAP-NSN			ποιέω						ποιεω											
1081	58		Mat 	3	10	17		καρ			καρπὸν			καρπὸν			καρπον						G2590			N-ASM			καρπός						καρπος											
1082	58		Mat 	3	10	18		καλὸ			καλὸν			καλὸν			καλον						G2570			A-ASM			καλός						καλος						,					
1083	58		Mat 	3	10	19		ἐκκότεται			ἐκκόπτεται			ἐκκόπτεται			εκκοπτεται						G1581			V-PPI-3S			ἐκκόπτω						εκκοπτω						,					
1084	58		Mat 	3	10	20					καὶ			καὶ			και						G2532			CONJ			καί						και											
1085	58		Mat 	3	10	21		εἱς			εἱς			εἱς			εις						G1519			PREP			εἰς						εις											
1086	58		Mat 	3	10	22		πῦρ			πῦρ			πῦρ			πυρ						G4442			N-ASN			πῦρ						πυρ											
1087	58		Mat 	3	10	23		βάε			βάλλεται			βάλλεται			βαλλεται						G906			V-PPI-3S			βάλλω						βαλλω						.					
1088	59		Mat 	3	11	1		Εγὼ			Εγὼ			εγὼ			εγω						G1473			P-1NS			ἐγώ						εγω											
1089	59		Mat 	3	11	2					μὲν			μὲν			μεν						G3303			PRT			μέν						μεν											
1090	59		Mat 	3	11	3		βαιζω			βαπτιζω			βαπτιζω			βαπτιζω						G907			V-PAI-1S			βαπτίζω						βαπτιζω											
1091	59		Mat 	3	11	4		ὑμᾶς			ὑμᾶς			ὑμᾶς			υμας						G5209			P-2AP			σύ						συ											
1092	59		Mat 	3	11	5					ἐν			ἐν			εν						G1722			PREP			ἔν						εν											
1093	59		Mat 	3	11	6		ὕδαι			ὕδατι			ὕδατι			υδατι						G5204			N-DSN			ὕδωρ						υδωρ											
1094	59		Mat 	3	11	7		εἰς			εἰς			εἰς			εις						G1519			PREP			εἰς						εις											
1095	59		Mat 	3	11	8		μεάνοια			μετάνοιαν			μετάνοιαν			μετανοιαν						G3341			N-ASF			μετάνοια						μετανοια						,					
1096	59		Mat 	3	11	9		ὁ			ὁ			ὁ			ο						G3588			T-NSM			ὁ						ο											
1097	59		Mat 	3	11	10					δὲ			δὲ			δε						G1161			CONJ			δέ						δε											
1098	59		Mat 	3	11	11		ὀπίσω			ὀπίσω			ὀπίσω			οπισω						G3694			ADV			ὀπίσω						οπισω											
1099	59		Mat 	3	11	12		μου			μου			μου			μου						G3450			P-1GS			ἐγώ						εγω											
1100	59		Mat 	3	11	13		ἐρχόος			ἐρχόμενος			ἐρχόμενος			ερχομενος						G2064			V-PNP-NSM			ἔρχομαι						ερχομαι						,					
1101	59		Mat 	3	11	14		ἰυρότερός			ἰσχυρότερός			ἰσχυρότερός			ισχυροτερος						G2478			A-NSM-C			ἰσχυρός						ισχυρος											
1102	59		Mat 	3	11	15		μ			μου			μου			μου						G3450			P-1GS			ἐγώ						εγω											
1103	59		Mat 	3	11	16					ἐστὶν			ἐστὶν			εστιν						G2076			V-PXI-3S			εἰμί						ειμι						.					
1104	59		Mat 	3	11	17		υ			υ			υ			ου						G3739			R-GSM			ὅς						ος											
1105	59		Mat 	3	11	18		ὀυκ			ὀυκ			ὀυκ			ουκ						G3756			PRT-N			οὐ						ου											
1106	59		Mat 	3	11	19		εἰμὶ			εἰμὶ			εἰμὶ			ειμι						G1510			V-PXI-1S			εἰμί						ειμι											
1107	59		Mat 	3	11	20		ἱκὸς			ἱκανὸς			ἱκανὸς			ικανος						G2425			A-NSM			ἱκανός						ικανος											
1108	59		Mat 	3	11	21		ὰ			τὰ			τὰ			τα						G3588			T-APN			ὁ						ο											
1109	59		Mat 	3	11	22		ὑποδήμαα			ὑποδήματα			ὑποδήματα			υποδηματα						G5266			N-APN			ὑπόδημα						υποδημα											
1110	59		Mat 	3	11	23		βαάσαι			βαστάσαι			βαστάσαι			βαστασαι						G941			V-AAN			βαστάζω						βασταζω						,					
1111	59		Mat 	3	11	24		ἀυ			ἀυτὸς			ἀυτὸς			αυτος						G846			P-NSM			αὐτός						αυτος											
1112	59		Mat 	3	11	25		ὑμᾶ			ὑμᾶς			ὑμᾶς			υμας						G5209			P-2AP			σύ						συ											
1113	59		Mat 	3	11	26		ϐαίσ			ϐαπτίσει			ϐαπτίσει			βαπτισει						G907			V-FAI-3S			βαπτίζω						βαπτιζω											
1114	59		Mat 	3	11	27					ἐν			ἐν			εν						G1722			PREP			ἔν						εν											
1115	59		Mat 	3	11	28		πνεύμαι			πνεύματι			πνεύματι			πνευματι						G4151			N-DSN			πνεῦμα						πνευμα											
1116	59		Mat 	3	11	29		ἀίῳ			ἀγίῳ			ἀγίῳ			αγιω						G40			A-DSN			ἅγιος						αγιος						,					
1117	59		Mat 	3	11	30					καὶ			καὶ			και						G2532			CONJ			καί						και											
1118	59		Mat 	3	11	31		πυρί			πυρί			πυρί			πυρι						G4442			N-DSN			πῦρ						πυρ						,					
1119	60		Mat 	3	12	1		υ			υ			υ			ου						G3739			R-GSM			ὅς						ος											
1120	60		Mat 	3	12	2		τὸ			τὸ			τὸ			το						G3588			T-ASN			ὁ						ο											
1121	60		Mat 	3	12	3		ύο			πτύον			πτύον			πτυον						G4425			N-NSN			πτύον						πτυον											
1122	60		Mat 	3	12	4					ἐν			ἐν			εν						G1722			PREP			ἔν						εν											
1123	60		Mat 	3	12	5		ῇ			τῇ			τῇ			τη						G3588			T-DSF			ὁ						ο											
1124	60		Mat 	3	12	6		χρὶ			χειρὶ			χειρὶ			χειρι						G5495			N-DSF			χείρ						χειρ											
1125	60		Mat 	3	12	7		ἀυ			ἀυτοῦ			ἀυτοῦ			αυτου						G846			P-GSM			αὐτός						αυτος						,					
1126	60		Mat 	3	12	8					καὶ			καὶ			και						G2532			CONJ			καί						και											
1127	60		Mat 	3	12	9		διακαθαρι			διακαθαριεῖ			διακαθαριεῖ			διακαθαριει						G1245			V-FAI-3S-ATT			διακαθαρίζω						διακαθαριζω											
