ID	Line	BookNum	Book	Chapter	Verse	WordNum	WordOpen	Word	WordClose	NormWordOpen	NormWord	NormWordClose	LcWordOpen	LcWord	LcWordClose	NoDiaWordOpen	NoDiaWord	NoDiaWordClose	VarWordOpen	VarWord	VarWordClose	StrongOpen	Strong	StrongClose	RMACOpen	RMAC	RMACClose	LemmaOpen	Lemma	LemmaClose	LcLemmaOpen	LcLemma	LcLemmaClose	NoDiaLemmaOpen	NoDiaLemma	NoDiaLemmaClose	EnglishOpen	English	EnglishClose	EnglishPunc	WordPunc	WordDelimiter	EndOfLine	VarCodeClose	VarCode	VarCodeOpen
7478	417		Mat 	13	22	8					ἐστὶν			ἐστὶν			εστιν						G2076			V-PXI-3S			εἰμί						ειμι			Is 								
7479	417		Mat 	13	22	9		ὁ			ὁ			ὁ			ο						G3588			T-NSM			ὁ						ο			He Who 								
7480	417		Mat 	13	22	10		τὸ			τὸν			τὸν			τον						G3588			T-ASM			ὁ						ο			The 								
7481	417		Mat 	13	22	11		λόγο			λόγον			λόγον			λογον						G3056			N-ASM			λόγος						λογος			Word, 								
7482	417		Mat 	13	22	12		ἀκούω			ἀκούων			ἀκούων			ακουων						G191			V-PAP-NSM			ἀκούω						ακουω			Hears, 			,					
7483	417		Mat 	13	22	13					καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
7484	417		Mat 	13	22	14		ἡ			ἡ			ἡ			η						G3588			T-NSF			ὁ						ο			The 								
7485	417		Mat 	13	22	15		μεριμὰ			μεριμνὰ			μεριμνὰ			μεριμνα						G3308			N-NSF			μέριμνα						μεριμνα			Care 								
7486	417		Mat 	13	22	16		τοῦ			τοῦ			τοῦ			του						G3588			T-GSM			ὁ						ο											
7487	417		Mat 	13	22	17		ἀιῶ			ἀιῶνος			ἀιῶνος			αιωνος						G165			N-GSM			αἰών						αιων											
7488	417		Mat 	13	22	18		τούτου			τούτου			τούτου			τουτου						G5127			D-GSM			οὗτος						ουτος			Of This Life 			,					
7489	417		Mat 	13	22	19		καὶ			καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
7490	417		Mat 	13	22	20		ἡ			ἡ			ἡ			η						G3588			T-NSF			ὁ						ο			The 								
7491	417		Mat 	13	22	21		ἀπάτη			ἀπάτη			ἀπάτη			απατη						G539			N-NSF			ἀπάτη						απατη			Deceit 								
7492	417		Mat 	13	22	22		τοῦ			τοῦ			τοῦ			του						G3588			T-GSM			ὁ						ο											
7493	417		Mat 	13	22	23		πλούτου			πλούτου			πλούτου			πλουτου						G4149			N-GSM			πλοῦτος						πλουτος			Of Riches 								
7494	417		Mat 	13	22	24		συμίγ			συμπνίγει			συμπνίγει			συμπνιγει						G4846			V-PAI-3S			συμπνίγω						συμπνιγω			Choke 								
7495	417		Mat 	13	22	25		τὸ			τὸν			τὸν			τον						G3588			T-ASM			ὁ						ο			The 								
7496	417		Mat 	13	22	26		λόγο			λόγον			λόγον			λογον						G3056			N-ASM			λόγος						λογος			Word, 			,					
7497	417		Mat 	13	22	27		καὶ			καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
7498	417		Mat 	13	22	28		ἄκαρπ			ἄκαρπος			ἄκαρπος			ακαρπος						G175			A-NSM			ἄκαρπος						ακαρπος			Unfruitful 								
7499	417		Mat 	13	22	29		γίετ			γίνεται			γίνεται			γινεται						G1096			V-PNI-3S			γίνομαι						γινομαι			It Becomes. 			.					
7500	418		Mat 	13	23	1		ὁ			ὁ			ὁ			ο						G3739			R-NSN			ὅς						ος			He Who 								
7501	418		Mat 	13	23	2		δε			δε			δε			δε						G1161			CONJ			δέ						δε			Another 								
7502	418		Mat 	13	23	3		ἐπὶ			ἐπὶ			ἐπὶ			επι						G1909			PREP			ἐπί						επι			On 								
7503	418		Mat 	13	23	4					τὴν			τὴν			την						G3588			T-ASF			ὁ						ο			The 								
7504	418		Mat 	13	23	5		γ			γὴν			γὴν			γην						G1093			N-ASF			γῆ						γη			Ground 								
7505	418		Mat 	13	23	6					τὴν			τὴν			την						G3588			T-ASF			ὁ						ο			The 								
7506	418		Mat 	13	23	7		καλ			καλὴν			καλὴν			καλην						G2570			A-ASF			καλός						καλος			Good 								
7507	418		Mat 	13	23	8		αρεὶς			σπαρεὶς			σπαρεὶς			σπαρεις						G4687			V-2APP-NSM			σπείρω						σπειρω			Was Sown, 			.					
7508	418		Mat 	13	23	9		υτός			υτός			υτός			ουτος						G3778			D-NSM			οὗτος						ουτος			This 								
7509	418		Mat 	13	23	10		ἐι			ἐστιν			ἐστιν			εστιν						G2076			V-PXI-3S			εἰμί						ειμι			Is 								
7510	418		Mat 	13	23	11		ὁ			ὁ			ὁ			ο						G3739			R-NSN			ὅς						ος			He Who 								
7511	418		Mat 	13	23	12		τό			τόν			τόν			τον						G3588			T-ASM			ὁ						ο			The 								
7512	418		Mat 	13	23	13		λόγο			λόγον			λόγον			λογον						G3056			N-ASM			λόγος						λογος			Word 								
7513	418		Mat 	13	23	14		ἀκούω			ἀκούων			ἀκούων			ακουων						G191			V-PAP-NSM			ἀκούω						ακουω			Hears 								
7514	418		Mat 	13	23	15					καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
7515	418		Mat 	13	23	16		σιὼ			συνιὼν			συνιὼν			συνιων						G4920			V-PAP-NSM			συνίημι						συνιημι			Understands; 			,					
7516	418		Mat 	13	23	17		ὅσ			ὅς			ὅς			ος						G3739			R-NSM			ὅς						ος			Who 								
7517	418		Mat 	13	23	18		δὴ			δὴ			δὴ			δη						G1211			PRT			δή						δη			Indeed 								
7518	418		Mat 	13	23	19		καρποφορ			καρποφορεῖ			καρποφορεῖ			καρποφορει						G2592			V-PAI-3S			καρποφορέω						καρποφορεω			Brings Forth Fruit, 								
7519	418		Mat 	13	23	20					καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
7520	418		Mat 	13	23	21		ποι			ποιεῖ			ποιεῖ			ποιει						G4160			V-PAI-3S			ποιέω						ποιεω			Produces 			,					
7521	418		Mat 	13	23	22		ὁ			ὁ			ὁ			ο						G3739			R-NSN			ὅς						ος			He Who 								
7522	418		Mat 	13	23	23					μὲν			μὲν			μεν						G3303			PRT			μέν						μεν			One 								
7523	418		Mat 	13	23	24		ἑκατό			ἑκατόν			ἑκατόν			εκατον						G1540			A-NUI			ἑκατόν						εκατον			A Hundred, 			,					
7524	418		Mat 	13	23	25		ὁ			ὁ			ὁ			ο						G3739			R-NSN			ὅς						ος			He Who 								
7525	418		Mat 	13	23	26					δὲ			δὲ			δε						G1161			CONJ			δέ						δε			Another 								
7526	418		Mat 	13	23	27		ἑξήκοτα			ἑξήκοντα			ἑξήκοντα			εξηκοντα						G1835			A-NUI			ἑξήκοντα						εξηκοντα			Sixty, 			,					
7527	418		Mat 	13	23	28		ὁ			ὁ			ὁ			ο						G3739			R-NSN			ὅς						ος			He Who 								
7528	418		Mat 	13	23	29					δὲ			δὲ			δε						G1161			CONJ			δέ						δε			Another 								
7529	418		Mat 	13	23	30		ιάκοτα			τριάκοντα			τριάκοντα			τριακοντα						G5144			A-NUI			τριάκοντα						τριακοντα			Thirty. 			.					
7530	419		Mat 	13	24	1		ἂ			ἂλλην			ἂλλην			αλλην						G243			A-ASF			ἄλλος						αλλος			Another 								
7531	419		Mat 	13	24	2		παραβολ			παραβολὴν			παραβολὴν			παραβολην						G3850			N-ASF			παραβολή						παραβολη			Parable 								
7532	419		Mat 	13	24	3		παρέθηκε			παρέθηκεν			παρέθηκεν			παρεθηκεν						G3908			V-AAI-3S			παρατίθημι						παρατιθημι			Put He Before 								
7533	419		Mat 	13	24	4		ἀυτοῖς			ἀυτοῖς			ἀυτοῖς			αυτοις						G846			P-DPM			αὐτός						αυτος			Them, 			,					
7534	419		Mat 	13	24	5		λέγω			λέγων			λέγων			λεγων						G3004			V-PAP-NSM			λέγω						λεγω			Saying, 			.					
7535	419		Mat 	13	24	6		ὁμοιώη			ὁμοιώθη			ὁμοιώθη			ομοιωθη			ωμοιωθη			G3666			V-API-3S			ὁμοιόω									Has Become Like 							PC-V--X	
7536	419		Mat 	13	24	7		ἡ			ἡ			ἡ			η						G3588			T-NSF			ὁ						ο			The 								
7537	419		Mat 	13	24	8		βασιλεία			βασιλεία			βασιλεία			βασιλεια						G932			N-NSF			βασιλεία						βασιλεια			Kingdom 								
7538	419		Mat 	13	24	9					τῶν			τῶν			των						G3588			T-GPM			ὁ						ο			Of The 								
7539	419		Mat 	13	24	10		ὀυρανῶ			ὀυρανῶν			ὀυρανῶν			ουρανων						G3772			N-GPM			οὐρανός						ουρανος			Heavens 								
7540	419		Mat 	13	24	11		ἀθρώῳ			ἀνθρώπῳ			ἀνθρώπῳ			ανθρωπω						G444			N-DSM			ἄνθρωπος						ανθρωπος			To A Man 								
7541	419		Mat 	13	24	12		είροτι			σπείροντι			σπείροντι			σπειροντι						G4687			V-PAP-DSM			σπείρω						σπειρω			Sowing 								
7542	419		Mat 	13	24	13		καλὸ			καλὸν			καλὸν			καλον						G2570			A-ASN			καλός						καλος			Good 								
7543	419		Mat 	13	24	14		έρμα			σπέρμα			σπέρμα			σπερμα						G4690			N-ASN			σπέρμα						σπερμα			Seed 								
7544	419		Mat 	13	24	15					ἐν			ἐν			εν						G1722			PREP			ἔν						εν			In 								
7545	419		Mat 	13	24	16					τῷ			τῷ			τω						G3588			T-DSM			ὁ						ο											
7546	419		Mat 	13	24	17		ἀγρῷ			ἀγρῷ			ἀγρῷ			αγρω						G68			N-DSM			ἀγρός						αγρος											
7547	419		Mat 	13	24	18		ἀυ			ἀυτοῦ			ἀυτοῦ			αυτου						G846			P-GSM			αὐτός						αυτος			His Field; 			,					
7548	420		Mat 	13	25	1					ἐν			ἐν			εν						G1722			PREP			ἔν						εν											
7549	420		Mat 	13	25	2		ὲ			δὲ			δὲ			δε						G1161			CONJ			δέ						δε			But 								
7550	420		Mat 	13	25	3					τῷ			τῷ			τω						G3588			T-DSM			ὁ						ο											
7551	420		Mat 	13	25	4		καϑέυδ			καϑέυδειν			καϑέυδειν			καθευδειν						G2518			V-PAN			καθεύδω						καθευδω			While Slept 								
7552	420		Mat 	13	25	5		τοὺς			τοὺς			τοὺς			τους						G3588			T-APM			ὁ						ο			The 								
7553	420		Mat 	13	25	6		ἀνθρώπουσ			ἀνθρώπους			ἀνθρώπους			ανθρωπους						G444			N-APM			ἄνθρωπος						ανθρωπος			Men 			,					
7554	420		Mat 	13	25	7		ἦλθε			ἦλθεν			ἦλθεν			ηλθεν						G2064			V-2AAI-3S			ἔρχομαι						ερχομαι			Came 								
7555	420		Mat 	13	25	8		ἀυ			ἀυτοῦ			ἀυτοῦ			αυτου						G846			P-GSM			αὐτός						αυτος			His 								
7556	420		Mat 	13	25	9		ὁ			ὁ			ὁ			ο						G3588			T-NSM			ὁ						ο											
7557	420		Mat 	13	25	10		ἐχϑρὸς			ἐχϑρὸς			ἐχϑρὸς			εχθρος						G2190			A-NSM			ἐχθρός						εχθρος			Enemy 			,					
7558	420		Mat 	13	25	11					καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
7559	420		Mat 	13	25	12		ἔρε			ἔσπειρεν			ἔσπειρεν			εσπειρεν						G4687			V-AAI-3S			σπείρω						σπειρω			Sowed 								
7560	420		Mat 	13	25	13		ζϊζάνια			ζϊζάνια			ζϊζάνια			ζιζανια						G2215			N-APN			ζιζάνιον						ζιζανιον			Darnel 								
7561	420		Mat 	13	25	14		ἀα			ἀνα			ἀνα			ανα						G303			PREP			ἀνά						ανα			In The 								
7562	420		Mat 	13	25	15		μέσο			μέσον			μέσον			μεσον						G3319			A-ASN			μέσος						μεσος			Midst 								
7563	420		Mat 	13	25	16					τοῦ			τοῦ			του						G3588			T-GSM			ὁ						ο			Of The 								
7564	420		Mat 	13	25	17		σίτου			σίτου			σίτου			σιτου						G4621			N-GSM			σίτος						σιτος			Wheat, 			,					
7565	420		Mat 	13	25	18					καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
7566	420		Mat 	13	25	19		ἀπῆλϑε			ἀπῆλϑεν			ἀπῆλϑεν			απηλθεν						G565			V-2AAI-3S			ἀπέρχομαι						απερχομαι			Went Away. 			.					
7567	421		Mat 	13	26	1		ὅ			ὅτε			ὅτε			οτε						G3753			ADV			ὅτε						οτε											
7568	421		Mat 	13	26	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε			And When 								
7569	421		Mat 	13	26	3		ἐβλάησε			ἐβλάστησεν			ἐβλάστησεν			εβλαστησεν						G985			V-AAI-3S			βλαστάνω						βλαστανω			Sprouted 								
7570	421		Mat 	13	26	4		ὁ			ὁ			ὁ			ο						G3588			T-NSM			ὁ						ο			The 								
7571	421		Mat 	13	26	5		χόρτος			χόρτος			χόρτος			χορτος						G5528			N-NSM			χόρτος						χορτος			Blade, 			,					
7572	421		Mat 	13	26	6					καὶ			καὶ			και						G2532			CONJ			καί						και			Also 								
7573	421		Mat 	13	26	7		καρπό			καρπόν			καρπόν			καρπον						G2590			N-ASM			καρπός						καρπος			Fruit 								
7574	421		Mat 	13	26	8		ἐοίησε			ἐποίησεν			ἐποίησεν			εποιησεν						G4160			V-AAI-3S			ποιέω						ποιεω			Produced, 			,					
7575	421		Mat 	13	26	9		τό			τότε			τότε			τοτε						G5119			ADV			τότε						τοτε			Then 								
7576	421		Mat 	13	26	10		ἐφάη			ἐφάνη			ἐφάνη			εφανη						G5316			V-2API-3S			φαίνω						φαινω			Appeared 								
7577	421		Mat 	13	26	11					καὶ			καὶ			και						G2532			CONJ			καί						και			Also 								
7578	421		Mat 	13	26	12		τὰ			τὰ			τὰ			τα						G3588			T-NPN			ὁ						ο			The 								
7579	421		Mat 	13	26	13		ζϊζάνια			ζϊζάνια			ζϊζάνια			ζιζανια						G2215			N-NPN			ζιζάνιον						ζιζανιον			Darnel. 			.					
7580	422		Mat 	13	27	1		οςελϑότες			προσελϑόντες			προσελϑόντες			προσελθοντες						G4334			V-2AAP-NPM			προσέρχομαι						προσερχομαι			Having Come To Him 								
7581	422		Mat 	13	27	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε			And 								
7582	422		Mat 	13	27	3		ὁι			ὁι			ὁι			οι						G3588			T-NPM			ὁ						ο			The 								
7583	422		Mat 	13	27	4		δοῦλοι			δοῦλοι			δοῦλοι			δουλοι						G1401			N-NPM			δοῦλος						δουλος			Bondmen 								
7584	422		Mat 	13	27	5		τοῦ			τοῦ			τοῦ			του						G3588			T-GSM			ὁ						ο			Of The 								
7585	422		Mat 	13	27	6		ὀικοδεότ			ὀικοδεσπότου			ὀικοδεσπότου			οικοδεσποτου						G3617			N-GSM			οἰκοδεσπότης						οικοδεσποτης			Master Of The House 								
7586	422		Mat 	13	27	7		ιο			ιπον			ιπον			ειπον						G2036			V-2AAI-3P			ἔπω						επω			Said 								
7587	422		Mat 	13	27	8		ἀυ			ἀυτῷ			ἀυτῷ			αυτω						G846			P-DSM			αὐτός						αυτος			To Him, 			.					
7588	422		Mat 	13	27	9		κύριε			κύριε			κύριε			κυριε						G2962			N-VSM			κύριος						κυριος			Sir, 								
7589	422		Mat 	13	27	10		ὀυ			ὀυ			ὀυ			ου			ου			G3739			R-GSM			ὅς																P-V--	
7590	422		Mat 	13	27	11		καλὸ			καλὸν			καλὸν			καλον						G2570			A-ASN			καλός						καλος			Good 								
7591	422		Mat 	13	27	12		έρμα			σπέρμα			σπέρμα			σπερμα						G4690			N-ASN			σπέρμα						σπερμα			Seed 								
7592	422		Mat 	13	27	13		ἔρασ			ἔσπειρας			ἔσπειρας			εσπειρας						G4687			V-AAI-2S			σπείρω						σπειρω			Didst Thou Sow 								
7593	422		Mat 	13	27	14					ἐν			ἐν			εν						G1722			PREP			ἔν						εν			In 								
7594	422		Mat 	13	27	15					τῷ			τῷ			τω						G3588			T-DSM			ὁ						ο											
7595	422		Mat 	13	27	16		σῷ			σῷ			σῷ			σω						G4674			S-2DSM			σός						σος			Thy 								
7596	422		Mat 	13	27	17		ἀγρῷ			ἀγρῷ			ἀγρῷ			αγρω						G68			N-DSM			ἀγρός						αγρος			Field? 			;					
7597	422		Mat 	13	27	18		πόε			πόθεν			πόθεν			ποθεν						G4159			ADV-I			πόθεν						ποθεν			Whence 								
7598	422		Mat 	13	27	19		ο			οὖν			οὖν			ουν						G3767			CONJ			οὖν						ουν			Then 								
7599	422		Mat 	13	27	20		ἔχ			ἔχει			ἔχει			εχει						G2192			V-PAI-3S			ἔχω						εχω			Has It 								
7600	422		Mat 	13	27	21		τὰ			τὰ			τὰ			τα						G3588			T-APN			ὁ						ο			The 								
7601	422		Mat 	13	27	22		ζιζάια			ζιζάνια			ζιζάνια			ζιζανια						G2215			N-APN			ζιζάνιον						ζιζανιον			Darnel? 			;					
7602	423		Mat 	13	28	1		ὁ			ὁ			ὁ			ο						G3588			T-NSM			ὁ						ο											
7603	423		Mat 	13	28	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε			And The 								
7604	423		Mat 	13	28	3		ἔφη			ἔφη			ἔφη			εφη						G5346			V-IXI-3S			φημί						φημι			Said 								
7605	423		Mat 	13	28	4		ἀυτοῖς			ἀυτοῖς			ἀυτοῖς			αυτοις						G846			P-DPM			αὐτός						αυτος			To Them, 			,					
7606	423		Mat 	13	28	5		ἐχθρὸσ			ἐχθρὸς			ἐχθρὸς			εχθρος						G2190			A-NSM			ἐχθρός						εχθρος			An Enemy 								
7607	423		Mat 	13	28	6		ἄϑρωπος			ἄνϑρωπος			ἄνϑρωπος			ανθρωπος						G444			N-NSM			ἄνθρωπος						ανθρωπος			A Man 								
7608	423		Mat 	13	28	7		τοῦτο			τοῦτο			τοῦτο			τουτο						G5124			D-ASN			οὗτος						ουτος			This 								
7609	423		Mat 	13	28	8		ἐοίησε			ἐποίησεν			ἐποίησεν			εποιησεν						G4160			V-AAI-3S			ποιέω						ποιεω			Did. 			.					
7610	423		Mat 	13	28	9		ὁι			ὁι			ὁι			οι						G3588			T-NPM			ὁ						ο											
7611	423		Mat 	13	28	10					δὲ			δὲ			δε						G1161			CONJ			δέ						δε			And The 								
7612	423		Mat 	13	28	11		δοῦλοι			δοῦλοι			δοῦλοι			δουλοι						G1401			N-NPM			δοῦλος						δουλος			Bondmen 								
7613	423		Mat 	13	28	12		ιπο			ιπον			ιπον			ειπον						G2036			V-2AAI-3P			ἔπω						επω			Said 								
7614	423		Mat 	13	28	13		ἀυτῷ			ἀυτῷ			ἀυτῷ			αυτω						G846			P-DSM			αὐτός						αυτος			To Them, 			.					
7615	423		Mat 	13	28	14		ϑέλς			ϑέλεις			ϑέλεις			θελεις						G2309			V-PAI-2S			θέλω						θελω			Wilt Thou 								
7616	423		Mat 	13	28	15		ο			οὖν			οὖν			ουν						G3767			CONJ			οὖν						ουν			Then That 								
7617	423		Mat 	13	28	16		ἀπελθόντες			ἀπελθόντες			ἀπελθόντες			απελθοντες						G565			V-2AAP-NPM			ἀπέρχομαι						απερχομαι			Having Gone Forth 								
7618	423		Mat 	13	28	17		συλλέξω			συλλέξωμεν			συλλέξωμεν			συλλεξωμεν						G4816			V-AAS-1P			συλλέγω						συλλεγω			We Should Gather 								
7619	423		Mat 	13	28	18		ἀυτὰ			ἀυτὰ			ἀυτὰ			αυτα						G846			P-APN			αὐτός						αυτος			Them? 			;					
7620	424		Mat 	13	29	1		ὁ			ὁ			ὁ			ο						G3588			T-NSM			ὁ						ο											
7621	424		Mat 	13	29	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε			But He 								
7622	424		Mat 	13	29	3		ἔφη			ἔφη			ἔφη			εφη						G5346			V-IXI-3S			φημί						φημι			Said, 			.					
7623	424		Mat 	13	29	4		ὄυ			ὄυ			ὄυ			ου						G3756			PRT-N			οὐ						ου			No; 			,					
7624	424		Mat 	13	29	5		μήποτε			μήποτε			μήποτε			μηποτε						G3379			ADV			μήποτε						μηποτε			Lest 								
7625	424		Mat 	13	29	6		συλλέοντες			συλλέγοντες			συλλέγοντες			συλλεγοντες						G4816			V-PAP-NPM			συλλέγω						συλλεγω			Gathering 								
7626	424		Mat 	13	29	7		τά			τά			τά			τα						G3588			T-APN			ὁ						ο			The 								
7627	424		Mat 	13	29	8		ζιζάνια			ζιζάνια			ζιζάνια			ζιζανια						G2215			N-APN			ζιζάνιον						ζιζανιον			Darnel, 			,					
7628	424		Mat 	13	29	9		ἑκριζώσῃτε			ἑκριζώσῃτε			ἑκριζώσῃτε			εκριζωσητε						G1610			V-AAS-2P			ἐκριζόω						εκριζοω			Ye Should Uproot 								
7629	424		Mat 	13	29	10		ἅμα			ἅμα			ἅμα			αμα						G260			ADV			ἅμα						αμα			With 								
7630	424		Mat 	13	29	11		ἀυτοῖς			ἀυτοῖς			ἀυτοῖς			αυτοις						G846			P-DPN			αὐτός						αυτος			Them 								
7631	424		Mat 	13	29	12		τὸ			τὸν			τὸν			τον						G3588			T-ASM			ὁ						ο			The 								
7632	424		Mat 	13	29	13		σῖτο			σῖτον			σῖτον			σιτον						G4621			N-ASM			σίτος						σιτος			Wheat. 			,					
7633	425		Mat 	13	30	1		ἄφετε			ἄφετε			ἄφετε			αφετε						G863			V-2AAM-2P			ἀφίημι						αφιημι			Suffer 								
7634	425		Mat 	13	30	2		ἀυξάνε			ἀυξάνεσθαι			ἀυξάνεσθαι			αυξανεσθαι			συναυξανεσθαι			G4885			V-PPN			συναυξάνω									To Grow Together 							PC-V--X	
7635	425		Mat 	13	30	3		ἁμφότερα			ἁμφότερα			ἁμφότερα			αμφοτερα						G297			A-APN			ἀμφότερος						αμφοτερος			Both 								
7636	425		Mat 	13	30	4		μέχρι			μέχρι			μέχρι			μεχρι						G3360			ADV			μέχρι						μεχρι			Until 								
7637	425		Mat 	13	30	5		τοῦ			τοῦ			τοῦ			του						G3588			T-GSM			ὁ						ο			Of The 								
7638	425		Mat 	13	30	6		ερισμοῦ			θερισμοῦ			θερισμοῦ			θερισμου						G2326			N-GSM			θερισμός						θερισμος			Harvest 			,					
7639	425		Mat 	13	30	7					καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
7640	425		Mat 	13	30	8					ἐν			ἐν			εν						G1722			PREP			ἔν						εν			In 								
7641	425		Mat 	13	30	9		καιρῷ			καιρῷ			καιρῷ			καιρω						G2540			N-DSM			καιρός						καιρος			Time 								
7642	425		Mat 	13	30	10		τοῦ			τοῦ			τοῦ			του						G3588			T-GSM			ὁ						ο			Of The 								
7643	425		Mat 	13	30	11		θερισμοῦ			θερισμοῦ			θερισμοῦ			θερισμου						G2326			N-GSM			θερισμός						θερισμος			Harvest 								
7644	425		Mat 	13	30	12		ἐρῶ			ἐρῶ			ἐρῶ			ερω						G2046			V-FAI-1S			ἐρέω						ερεω			I Will Say 								
7645	425		Mat 	13	30	13		τοῖς			τοῖς			τοῖς			τοις						G3588			T-DPM			ὁ						ο			To The 								
7646	425		Mat 	13	30	14		ϑεριᾶις			ϑεριστᾶις			ϑεριστᾶις			θερισταις						G2327			N-DPM			θεριστής						θεριστης			Harvest Men, 			.					
7647	425		Mat 	13	30	15		συλλέξατε			συλλέξατε			συλλέξατε			συλλεξατε						G4816			V-AAM-2P			συλλέγω						συλλεγω			Gather 								
7648	425		Mat 	13	30	16		ῶτο			πρῶτον			πρῶτον			πρωτον						G4412			ADV			πρῶτον						πρωτον			First 								
7649	425		Mat 	13	30	17		τὰ			τὰ			τὰ			τα						G3588			T-APN			ὁ						ο			The 								
7650	425		Mat 	13	30	18		ζιζάνια			ζιζάνια			ζιζάνια			ζιζανια						G2215			N-APN			ζιζάνιον						ζιζανιον			Darnel, 			,					
7651	425		Mat 	13	30	19		ϗ			ϗ			ϗ			και						G2532			CONJ			καί						και			And 								
7652	425		Mat 	13	30	20		δήσατε			δήσατε			δήσατε			δησατε						G1210			V-AAM-2P			δέω						δεω			Bind 								
7653	425		Mat 	13	30	21		ἀυὰ			ἀυτὰ			ἀυτὰ			αυτα						G846			P-APN			αὐτός						αυτος			Them; 								
7654	425		Mat 	13	30	22		ἐις			ἐις			ἐις			εις						G1519			PREP			εἰς						εις			Into 								
7655	425		Mat 	13	30	23		δεσμὰ			δεσμὰς			δεσμὰς			δεσμας						G1197			N-APF			δεσμή						δεσμη											
7656	425		Mat 	13	30	24		όσ			πρός			πρός			προς						G4314			PREP			πρός						προς			Bundles 								
7657	425		Mat 	13	30	25		ὸ			τὸ			τὸ			το						G3588			T-ASN			ὁ						ο											
7658	425		Mat 	13	30	26		κατακᾶυσαι			κατακᾶυσαι			κατακᾶυσαι			κατακαυσαι						G2618			V-AAN			κατακαίω						κατακαιω			To Burn 								
7659	425		Mat 	13	30	27		ἀυὰ			ἀυτὰ			ἀυτὰ			αυτα						G846			P-APN			αὐτός						αυτος			Them; 			.					
7660	425		Mat 	13	30	28		τὸ			τὸν			τὸν			τον						G3588			T-ASM			ὁ						ο											
7661	425		Mat 	13	30	29					δὲ			δὲ			δε						G1161			CONJ			δέ						δε			But The 								
7662	425		Mat 	13	30	30		σῖτον			σῖτον			σῖτον			σιτον						G4621			N-ASM			σίτος						σιτος			Wheat 								
7663	425		Mat 	13	30	31		σάγετε			συνάγετε			συνάγετε			συναγετε			συναγαγετε			G4863			V-2AAM-2P			συνάγω									Bring Together 							PC-V-C-X	
7664	425		Mat 	13	30	32		ἐις			ἐις			ἐις			εις						G1519			PREP			εἰς						εις			Into 								
7665	425		Mat 	13	30	33					τὴν			τὴν			την						G3588			T-ASF			ὁ						ο											
7666	425		Mat 	13	30	34		ἀποθήκη			ἀποθήκην			ἀποθήκην			αποθηκην						G596			N-ASF			ἀποθήκη						αποθηκη											
7667	425		Mat 	13	30	35		μου			μου			μου			μου						G3450			P-1GS			ἐγώ						εγω			My Granary. 			.					
7668	426		Mat 	13	31	1		ἄλλη			ἄλλην			ἄλλην			αλλην						G243			A-ASF			ἄλλος						αλλος			Another 								
7669	426		Mat 	13	31	2		αραϐολὴ			παραϐολὴν			παραϐολὴν			παραβολην						G3850			N-ASF			παραβολή						παραβολη			Parable 								
7670	426		Mat 	13	31	3		παρέθηκε			παρέθηκεν			παρέθηκεν			παρεθηκεν						G3908			V-AAI-3S			παρατίθημι						παρατιθημι			Put He Before 								
7671	426		Mat 	13	31	4		ἀυτις			ἀυτις			ἀυτις			αυτοις						G846			P-DPM			αὐτός						αυτος			Them, 			,					
7672	426		Mat 	13	31	5		λέγων			λέγων			λέγων			λεγων						G3004			V-PAP-NSM			λέγω						λεγω			Saying, 			.					
7673	426		Mat 	13	31	6		Ομοία			Ομοία			ομοία			ομοια						G3664			A-NSF			ὅμοιος						ομοιος			Like 								
7674	426		Mat 	13	31	7		ἐὶ			ἐστὶν			ἐστὶν			εστιν						G2076			V-PXI-3S			εἰμί						ειμι			Is 								
7675	426		Mat 	13	31	8		ἡ			ἡ			ἡ			η						G3588			T-NSF			ὁ						ο			The 								
7676	426		Mat 	13	31	9		βασιλεία			βασιλεία			βασιλεία			βασιλεια						G932			N-NSF			βασιλεία						βασιλεια			Kingdom 								
7677	426		Mat 	13	31	10					τῶν			τῶν			των						G3588			T-GPM			ὁ						ο			Of The 								
7678	426		Mat 	13	31	11		ὀυραῶ			ὀυρανῶν			ὀυρανῶν			ουρανων						G3772			N-GPM			οὐρανός						ουρανος			Heavens 								
7679	426		Mat 	13	31	12		κόκκῳ			κόκκῳ			κόκκῳ			κοκκω						G2848			N-DSM			κόκκος						κοκκος			To A Grain 								
7680	426		Mat 	13	31	13		σινάεωσ			σινάπεως			σινάπεως			σιναπεως						G4615			N-GSN			σίναπι						σιναπι			Of Mustard, 			,					
7681	426		Mat 	13	31	14		ὃ			ὃν			ὃν			ον						G3739			R-ASM			ὅς						ος			Which 								
